title,phone,email,platform,address,website,review_rating,review_count,category,industry,scraped_at,plus_code,open_hours,status,price_range,link,latitude,longitude,emails,contact_url
Heroes Lawn Care,+1 512-877-3633,,,"15210 Fitzhugh Rd Unit 1900, Austin, TX 78736, United States",heroeslawncare.com,4.7,155,Landscaper,Landscaping,2026-05-28T14:54:56.401696,"6XWF+V6 Austin, Texas, USA","
Closed · Opens 7 AM

See more hours

",,,"https://www.google.com/maps/place/Heroes+Lawn+Care/@30.2471929,-98.0269307,17z/data=!3m1!4b1!4m6!3m5!1s0x865b479dd893a801:0xa6a2a76455050084!8m2!3d30.2471929!4d-98.0269307!16s%2Fg%2F11jsjljt5d?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.2471929,-98.0269307,[],
Top Choice,+1 512-910-7510,,WordPress,"1508 Ferguson Ln, Austin, TX 78754, United States",topchoiceaustin.com,5.0,119,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"88WF+CV Austin, Texas, USA",,Closed · Opens 8:30 AM,,"https://www.google.com/maps/place/Top+Choice/@30.3460854,-97.6752862,17z/data=!3m1!4b1!4m6!3m5!1s0x8644c99e8db3cb81:0xb844f4cad9ef6ea0!8m2!3d30.3460854!4d-97.6752862!16s%2Fg%2F11ld5h3bwt?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.3460854,-97.6752862,[],
Loopers Lawn Care,+1 512-720-8788,shannon@burkeadvertising.com,WordPress,"7815 Thomas Springs Rd, Austin, TX 78736, United States",looperslawns.com,5.0,70,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"63WG+VP Austin, Texas, USA",,Closed · Opens 7 AM,,https://www.google.com/maps/place/Loopers+Lawn+Care/data=!4m7!3m6!1s0x865b493f55338753:0x7cf5e3afa17ced9a!8m2!3d30.2471419!4d-97.923219!16s%2Fg%2F11x32x4hqm!19sChIJU4czVT9JW4YRmu18oa_j9Xw,,,['shannon@burkeadvertising.com'],https://looperslawns.com
Catheys Lawn Care,+1 512-413-8455,catheyslandscapes@gmail.com,WordPress,"13492 Research Blvd #192, Austin, TX 78750, United States",catheyslawncare.com,4.6,30,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"C6X5+F2 Austin, Texas, USA","
Closed · Opens 8 AM

Updated by this business 8 weeks ago

See more hours

",,,"https://www.google.com/maps/place/Catheys+Lawn+Care/@30.448649,-97.792438,17z/data=!3m1!4b1!4m6!3m5!1s0x865b3326aaaaaaab:0x3015a8fdfb734720!8m2!3d30.448649!4d-97.792438!16s%2Fg%2F11b73p9bb2?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.448649,-97.792438,['catheyslandscapes@gmail.com'],https://catheyslawncare.com/contact
Augusta Lawn Care Services of Kyle | Buda,+1 512-201-6941,,Duda,"220 Cherry Laurel Ln, Niederwald, TX 78640, United States",augustalawncareservices.com,4.8,239,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"25MW+87 Niederwald, Texas, USA",,Open 24 hours,,https://www.google.com/maps/place/Augusta+Lawn+Care+Services+of+Kyle+%7C+Buda/data=!4m7!3m6!1s0x865b53cc3698d059:0x7421e6e9820020cf!8m2!3d30.033343!4d-97.8043324!16s%2Fg%2F11m5kvnt9g!19sChIJWdCYNsxTW4YRzyAAgunmIXQ,,,[],
Augusta Lawn Care Services of Cedar Valley,,,Duda,"13113 Nutty Brown Rd, Austin, TX 78737, United States",augustalawncareservices.com,4.9,55,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"52QH+QW Austin, Texas, USA",,Open 24 hours,,"https://www.google.com/maps/place/Augusta+Lawn+Care+Services+of+Cedar+Valley/@30.1894594,-97.9701526,17z/data=!3m1!4b1!4m6!3m5!1s0x865b459d0e891e3b:0x4ceaaadd24f5cca1!8m2!3d30.1894594!4d-97.9701526!16s%2Fg%2F11yfrkw984?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.1894594,-97.9701526,[],
Real Green Pest and Lawn Care,+1 844-508-0092,,WordPress,"15527 Ranch Rd 620 N, Austin, TX 78717, United States",realgreenservices.com,4.7,1484,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"F7M8+GG Austin, Texas, USA","
Closed · Opens 7 AM

Updated by this business 8 weeks ago

See more hours

",,,"https://www.google.com/maps/place/Real+Green+Pest+and+Lawn+Care/@30.4838512,-97.7336388,17z/data=!3m1!4b1!4m6!3m5!1s0x8644d18f6ba0c92b:0x9b2cb8612e1a8a64!8m2!3d30.4838512!4d-97.7336388!16s%2Fg%2F12hk6xskp?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.4838512,-97.7336388,[],
Marathon Lawn Care & Services LLC,+1 512-589-8363,,,"4600 Everest Ln, Austin, TX 78727, United States",,5.0,81,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"C7CC+4Q Austin, Texas, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Marathon+Lawn+Care+%26+Services+LLC/@30.4202875,-97.7281138,17z/data=!3m1!4b1!4m6!3m5!1s0x8644cdecb3255d31:0xb3cc2300ba0abe4f!8m2!3d30.4202875!4d-97.7281138!16s%2Fg%2F11fjnw_m84?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.4202875,-97.7281138,,
Weed Man Lawn Care,+1 512-297-9472,,,"6816 Lee Manor Cove Ste 102, Manor, TX 78653, United States",weedman.com,4.7,1442,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"9CR8+8H Manor, Texas, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Weed+Man+Lawn+Care/@30.3907973,-97.5835582,17z/data=!3m1!4b1!4m6!3m5!1s0x865b487000000001:0x9c3cc82608c7474!8m2!3d30.3907973!4d-97.5835582!16s%2Fg%2F11b73q04fm?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.3907973,-97.5835582,[],
Lawn Love Lawn Service of Austin,+1 512-593-2925,d06c089b4fbb38cdb3abb340a5f4371d@o113786.ingest.us.sentry.io,WordPress,"222 E Riverside Dr Suite 322, Austin, TX 78704, United States",lawnlove.com,4.8,1683,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"7744+8R Austin, Texas, USA",,Closed · Opens 7 AM,,https://www.google.com/maps/place/Lawn+Love+Lawn+Service+of+Austin/data=!4m7!3m6!1s0x8644b5cd8ab1b319:0x39ab01ed80f0f003!8m2!3d30.2558549!4d-97.742901!16s%2Fg%2F11rrvr5_89!19sChIJGbOxis21RIYRA_DwgO0Bqzk,,,['d06c089b4fbb38cdb3abb340a5f4371d@o113786.ingest.us.sentry.io'],https://lawnlove.com
Goat Lawn Services,+1 512-487-5055,support@goatlawnsatx.com,Wix,"1250 S Capital of Texas Hwy #400, Austin, TX 78746, United States",goatlawnsatx.com,5.0,27,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"75JG+5H Austin, Texas, USA",,Closed · Opens 7 AM,,"https://www.google.com/maps/place/Goat+Lawn+Services/@30.280435,-97.8235574,17z/data=!3m1!4b1!4m6!3m5!1s0x865b4d777f4814ab:0xf26f3175280f4ed5!8m2!3d30.280435!4d-97.8235574!16s%2Fg%2F11smz68xjy?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.280435,-97.8235574,"['support@goatlawnsatx.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', '79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com', '88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com', '8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com']",https://goatlawnsatx.com
Augusta Lawn Care Services of South Austin,+1 512-774-3234,,Duda,"2301 Chaparral Park Rd, Manchaca, TX 78652, United States",augustalawncareservices.com,4.6,44,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"44P8+VH Manchaca, Texas, USA",,Open 24 hours,,"https://www.google.com/maps/place/Augusta+Lawn+Care+Services+of+South+Austin/@30.1371579,-97.8836092,17z/data=!3m1!4b1!4m6!3m5!1s0x865b4f3fc1a2e1f1:0xcf2ce9c843a18394!8m2!3d30.1371579!4d-97.8836092!16s%2Fg%2F11x2zm4v39?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.1371579,-97.8836092,[],
YardDoc,+1 512-456-8888,,,"10003 Rimstone Trail, Austin, TX 78736, United States",yarddoc.com,4.9,208,Landscaper,Landscaping,2026-05-28T14:54:56.401696,"63PF+P4 Austin, Texas, USA",,Closed · Opens 7 AM,,"https://www.google.com/maps/place/YardDoc/@30.236793,-97.927178,17z/data=!3m1!4b1!4m6!3m5!1s0x865b49356129fc0f:0x94f414455d6adad!8m2!3d30.236793!4d-97.927178!16s%2Fg%2F11j8h2328_?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.236793,-97.927178,[],
Mow Managers Austin Lawn Care Service,+1 512-215-4637,,,,mowmanagers.com,4.8,457,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,,,Open 24 hours,,"https://www.google.com/maps/place/Mow+Managers+Austin+Lawn+Care+Service/@30.3422625,-97.7491735,10z/data=!3m1!4b1!4m6!3m5!1s0x8644cf21c723d3bf:0xb0e5a2e96a7f1c42!8m2!3d30.3422625!4d-97.7491735!16s%2Fg%2F11ddzq_321?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.3422625,-97.7491735,[],
LawnStarter Lawn Care Service,+1 512-643-8634,df4155448ac91fe6a1a0b7f215114fd1@o113786.ingest.us.sentry.io,,"814 San Jacinto Blvd #200, Austin, TX 78701, United States",lawnstarter.com,4.4,2201,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"77C6+23 Austin, Texas, USA",,Closed · Opens 7 AM,,https://www.google.com/maps/place/LawnStarter+Lawn+Care+Service/data=!4m7!3m6!1s0x8644b5acb912d45d:0x6db33a239f8bceb0!8m2!3d30.2700149!4d-97.7397606!16s%2Fg%2F11b5pkw2tr!19sChIJXdQSuay1RIYRsM6LnyM6s20,,,['df4155448ac91fe6a1a0b7f215114fd1@o113786.ingest.us.sentry.io'],https://lawnstarter.com
Clean Air Lawn Care Austin,+1 512-763-7998,,WordPress,"5404 Pendleton Ln, Austin, TX 78723, United States",cleanairlawncare.com,5.0,16,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"78XC+CW Austin, Texas, USA",,Closed · Opens 7:30 AM,,"https://www.google.com/maps/place/Clean+Air+Lawn+Care+Austin/@30.2985996,-97.6777019,17z/data=!3m1!4b1!4m6!3m5!1s0x8644b61f6ba6c4d9:0xf9304ff039b666b0!8m2!3d30.2985996!4d-97.6777019!16s%2Fg%2F11fx95t8cm?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.2985996,-97.6777019,[],
Dr. Tex Lawn & Pest,+1 512-957-6811,care@drtex.co,,"1606 Hydro Dr, Austin, TX 78728, United States",drtex.co,5.0,103,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"C8HF+PC Austin, Texas, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Dr.+Tex+Lawn+%26+Pest/@30.4293188,-97.6764945,17z/data=!3m1!4b1!4m6!3m5!1s0x8644cfa7d1d7d67d:0xc74069112cbec987!8m2!3d30.4293188!4d-97.6764945!16s%2Fg%2F11h31z35r_?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.4293188,-97.6764945,['care@drtex.co'],https://drtex.co
Cutting Edge Lawn Care,+1 512-835-4144,,,"1606 Hydro Dr, Austin, TX 78728, United States",cuttinglawns.com,4.9,90,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"C8HF+Q9 Austin, Texas, USA",,Closed · Opens 8 AM,,https://www.google.com/maps/place/Cutting+Edge+Lawn+Care/data=!4m7!3m6!1s0x865b2d22c35c15e7:0x4d6985ba743058c2!8m2!3d30.4293807!4d-97.6765543!16s%2Fg%2F1tmpky4y!19sChIJ5xVcwyItW4YRwlgwdLqFaU0,,,[],
Violet Crown Austin Landscaping and Designs,+1 512-653-1321,,WordPress,"12711 Nutty Brown Rd, Austin, TX 78737, United States",austinlandscapinganddesigns.com,4.9,32,Landscape designer,Landscaping,2026-05-28T14:54:56.401696,"52WH+M4 Austin, Texas, USA",,Closed · Opens 7 AM,,"https://www.google.com/maps/place/Violet+Crown+Austin+Landscaping+and+Designs/@30.196706,-97.97218,17z/data=!3m1!4b1!4m6!3m5!1s0x865b4718a28bbb13:0x881cdca71bcfb989!8m2!3d30.196706!4d-97.97218!16s%2Fg%2F1q6b6rfjx?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.196706,-97.97218,[],
ATX Tree Fence & Lawn,+1 512-855-3560,atxtreeandfence@yahoo.com,Duda,"6919 Blessing Ave, Austin, TX 78752, United States",atxtreefenceandlawn.com,4.9,48,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"88G3+MH Austin, Texas, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/ATX+Tree+Fence+%26+Lawn/@30.3267096,-97.6960404,17z/data=!3m1!4b1!4m6!3m5!1s0x8644c93bfd59e8bb:0xfdf1844007c1497!8m2!3d30.3267096!4d-97.6960404!16s%2Fg%2F11h5rwz_n2?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.3267096,-97.6960404,['atxtreeandfence@yahoo.com'],https://atxtreefenceandlawn.com
LawnStarter,+1 512-276-6115,df4155448ac91fe6a1a0b7f215114fd1@o113786.ingest.us.sentry.io,,"3918 Katzman Dr, Austin, TX 78728, United States",lawnstarter.com,4.0,121,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"F866+68 Austin, Texas, USA",,Closed · Opens 7 AM,,"https://www.google.com/maps/place/LawnStarter/@30.4605011,-97.6891897,17z/data=!3m1!4b1!4m6!3m5!1s0x8644ce72eecfa865:0xba06c2c55f67093f!8m2!3d30.4605011!4d-97.6891897!16s%2Fg%2F12615x7_l?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.4605011,-97.6891897,['df4155448ac91fe6a1a0b7f215114fd1@o113786.ingest.us.sentry.io'],https://lawnstarter.com
Dewey Lawns,+1 512-355-0994,,WordPress,"701 Tillery St #12, Austin, TX 78702, United States",deweylawns.com,5.0,194,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"776W+5C Austin, Texas, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Dewey+Lawns/@30.2604166,-97.7039416,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd584c1c5a95b2b:0x4831c6fa20c4f4d6!8m2!3d30.2604166!4d-97.7039416!16s%2Fg%2F11vz44_xr1?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.2604166,-97.7039416,[],
Wellspring Landscape Services,+1 512-653-7700,,Webflow,"11940 Wirth Rd, Austin, TX 78748, United States",wellspringlandscapes.com,4.5,131,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"45R9+VV Austin, Texas, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Wellspring+Landscape+Services/@30.1421713,-97.8302739,17z/data=!3m1!4b1!4m6!3m5!1s0x865b375000000001:0x85c8e88b3a14e37c!8m2!3d30.1421713!4d-97.8302739!16s%2Fg%2F1hc5bt5z_?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.1421713,-97.8302739,[],
Premier Lawns of Texas,+1 512-923-9906,,,,facebook.com,4.9,48,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,,,Closed · Opens 6 AM,,"https://www.google.com/maps/place/Premier+Lawns+of+Texas/@46.423669,-129.9427085,3z/data=!3m1!4b1!4m6!3m5!1s0x8644b399809c0001:0xca15c6de8748df38!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11fnyp5m37?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",46.423669,-129.9427085,[],
50K Professional Lawn Services LLC,+1 844-505-5296,,Weebly,"5633 Respinto Dr, Austin, TX 78747, United States",50klawn.com,4.4,60,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"46GF+F9 Austin, Texas, USA",,Closed · Opens 7 AM,,"https://www.google.com/maps/place/50K+Professional+Lawn+Services+LLC/@30.1262127,-97.7765841,17z/data=!3m1!4b1!4m6!3m5!1s0x8644b32af322f2f1:0x765ad20f6a586bcf!8m2!3d30.1262127!4d-97.7765841!16s%2Fg%2F11c3sq6cqg?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.1262127,-97.7765841,[],
Brawns Professional Lawn Service,+1 320-304-0656,brawnslawnservice@gmail.com,Duda,,brawnspls.com,5.0,50,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,,,Closed · Opens 7 AM,,"https://www.google.com/maps/place/Brawns+Professional+Lawn+Service/@32.7441945,-97.094264,10z/data=!3m1!4b1!4m6!3m5!1s0x2d43098f8934e91d:0x87be4b80d373d591!8m2!3d32.7441945!4d-97.094264!16s%2Fg%2F11ln2k6l0t?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",32.7441945,-97.094264,['brawnslawnservice@gmail.com'],https://brawnspls.com
U.S. Lawns - Austin West,+1 512-574-1815,,WordPress,,uslawns.com,5.0,22,Landscaper,Landscaping,2026-05-28T14:54:56.401696,,,Open 24 hours,,"https://www.google.com/maps/place/U.S.+Lawns+-+Austin+West/@30.1820079,-97.9616436,11z/data=!3m1!4b1!4m6!3m5!1s0x865b4bc51dafb53b:0xd0a188ef5e5ac537!8m2!3d30.1820079!4d-97.9616436!16s%2Fg%2F11gj7gfvcb?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.1820079,-97.9616436,[],
Central Texas Lawn Leveling,+1 512-516-5749,,,"1309 Daylily Loop, Georgetown, TX 78626, United States",centraltexaslawnleveling.com,5.0,66,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"H8QP+6G Georgetown, Texas, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Central+Texas+Lawn+Leveling/@30.588101,-97.6636701,17z/data=!3m1!4b1!4m6!3m5!1s0x7baa228c120fe8f:0x2dc91602ef8ff9dc!8m2!3d30.588101!4d-97.6636701!16s%2Fg%2F11rqczs8dg?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",30.588101,-97.6636701,[],
Clean Air Lawn Care Austin,+1 512-917-9426,,WordPress,"5412 McCandless Street B, Austin, TX 78756, United States",cleanairlawncare.com,5.0,16,Lawn care service,Landscaping,2026-05-28T14:54:56.401696,"87F9+JW Austin, Texas, USA",,Closed · Opens 7 AM,,https://www.google.com/maps/place/Clean+Air+Lawn+Care+Austin/data=!4m7!3m6!1s0x8644ca42c87333e9:0x4025c2c1d10e14d5!8m2!3d30.3240086!4d-97.7301841!16s%2Fg%2F11gfkbxv5z!19sChIJ6TNzyELKRIYR1RQO0cHCJUA,,,[],
Brilliant Alaska LLC,+1 907-521-7068,,,,jobbersites.com,5.0,43,Lawn care service,Landscaping,2026-05-28T15:53:32.800847,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Brilliant+Alaska+LLC/@61.5906055,-149.3181305,11z/data=!3m1!4b1!4m6!3m5!1s0xa649662dc6e95527:0xee6aaa46aa947c43!8m2!3d61.5906055!4d-149.3181305!16s%2Fg%2F11yd1vcd3r?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5906055,-149.3181305,[],
Above And Beyond Yard Care & Snow Removal LLC.,+1 907-495-0579,aboveandbeyondyardcareak@gmail.com,GoDaddy,,aboveandbeyondyardcare.net,5.0,39,Landscaper,Landscaping,2026-05-28T15:53:32.800847,,,Closed · Opens 6:30 AM,,"https://www.google.com/maps/place/Above+And+Beyond+Yard+Care+%26+Snow+Removal+LLC./@61.731455,-149.7690719,9z/data=!3m1!4b1!4m6!3m5!1s0x46e30c83b4b551d:0xaee85e36a5b5219c!8m2!3d61.731455!4d-149.7690719!16s%2Fg%2F11wp0dxp_v?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.731455,-149.7690719,"['aboveandbeyondyardcareak@gmail.com', 'filler@godaddy.com', 'wweeiihhuuaanngg@gmail.com']",https://aboveandbeyondyardcare.net
907 Lawn and Landscaping,+1 907-947-8847,18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com,Wix,,907landscaping.com,4.8,38,Lawn care service,Landscaping,2026-05-28T15:53:32.800847,,,Closed · Opens 9 AM,,"https://www.google.com/maps/place/907+Lawn+and+Landscaping/@61.3159132,-149.497469,12z/data=!3m1!4b1!4m6!3m5!1s0x56c8eb7ce39980db:0x144a39629b06963!8m2!3d61.3159132!4d-149.497469!16s%2Fg%2F11h2bp1r5c?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.3159132,-149.497469,"['18d2f96d279149989b95faf0a4b41882@sentry-next.wixpress.com', '463991d7bca24f02a0baf16f9e6eda73@sentry.wixpress.com', '5d1795a2db124a268f1e1bd88f503500@sentry.wixpress.com', '605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', '78f7996315bc402f9dcb8a2f974b82d1@sentry.wixpress.com']",https://907landscaping.com
A-1 Lawn & Landscaping,+1 907-248-7000,services@a1lawn.com,WordPress,"6727 Old Seward Hwy, Anchorage, AK 99518, United States",a1lawn.com,4.2,138,Landscaper,Landscaping,2026-05-28T15:53:32.800847,"545P+VG Taku / Campbell, Anchorage, AK, USA",,Closed · Opens 8 AM,,"https://www.google.com/maps/place/A-1+Lawn+%26+Landscaping/@61.1596819,-149.8636882,17z/data=!3m1!4b1!4m6!3m5!1s0x56c89778974bc3a9:0xa66e7b7d29ee23c1!8m2!3d61.1596819!4d-149.8636882!16s%2Fg%2F1tfvywtq?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1596819,-149.8636882,"['services@a1lawn.com', 'john@doe.com']",https://a1lawn.com/contact
No Mow Worries,+1 907-414-7760,907nomowworries@gmail.com,WordPress,"1151 N Shenandoah Dr, Palmer, AK 99645, United States",nomowworriesak.com,4.9,70,Lawn care service,Landscaping,2026-05-28T15:53:32.800847,"HPR5+PP Palmer, Alaska, USA",,Closed · Opens 8 AM,,https://www.google.com/maps/place/No+Mow+Worries/data=!4m7!3m6!1s0xa395c19f07432585:0x8cf8fff9bc1cedf6!8m2!3d61.5918474!4d-149.2906367!16s%2Fg%2F11srckd_v8!19sChIJhSVDB5_BlaMR9u0cvPn_-Iw,,,['907nomowworries@gmail.com'],https://nomowworriesak.com
Local Lawns Alaska,+1 907-891-2870,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,Wix,"11705 Alderwood Loop, Anchorage, AK 99516, United States",locallawnsalaska.com,5.0,15,Lawn care service,Landscaping,2026-05-28T15:53:32.800847,"4589+3P Huffman / O' Malley, Anchorage, AK, USA",,Closed · Opens 6 AM,,"https://www.google.com/maps/place/Local+Lawns+Alaska/@61.1152403,-149.8307356,17z/data=!3m1!4b1!4m6!3m5!1s0x835f2b7c2e42a825:0x9ef7cf82fcc970f3!8m2!3d61.1152403!4d-149.8307356!16s%2Fg%2F11v08qsf2t?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1152403,-149.8307356,"['605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com', 'bfb679c754744c58a7374ee6e25cfc13@sentry.wixpress.com', 'c183baa23371454f99f417f6616b724d@sentry.wixpress.com', 'dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com', 'locallawnsalaska@gmail.com']",https://locallawnsalaska.com
Alaska Lawn & Services,+1 907-830-1445,,,,,5.0,57,Lawn care service,Landscaping,2026-05-28T15:53:32.800847,,,Open 24 hours,,"https://www.google.com/maps/place/Alaska+Lawn+%26+Services/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x552cd19d4630d15:0x452c77a0a39551e!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11vzmv4z_r?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,,
Titan LLC,+1 907-334-8044,,WordPress,"251 W 106th Ave, Anchorage, AK 99515, United States",titanalaska.net,4.5,170,Landscaper,Landscaping,2026-05-28T15:53:32.800847,"44G8+2J Bayshore / Klatt, Anchorage, AK, USA",,Closed · Opens 9 AM,,"https://www.google.com/maps/place/Titan+LLC/@61.1250122,-149.8834636,17z/data=!3m1!4b1!4m6!3m5!1s0x56c89779db4b8573:0x6f6ff4f755c390a3!8m2!3d61.1250122!4d-149.8834636!16s%2Fg%2F1tc_wb4k?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.1250122,-149.8834636,[],
Polar lawns and plowing,+1 907-315-3879,polarlawnandsnow@icloud.com,,,polarlawns.com,5.0,2,Landscaper,Landscaping,2026-05-28T15:53:32.800847,,,Open 24 hours,,"https://www.google.com/maps/place/Polar+lawns+and+plowing/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0x877c1c08f043c061:0xdd30a971e0dad4e3!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11z5b3m33m?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,['polarlawnandsnow@icloud.com'],https://polarlawns.com
Green Helper AK,+1 907-444-9198,,WordPress,,greenhelperak.com,4.9,33,Lawn care service,Landscaping,2026-05-28T15:53:32.800847,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Green+Helper+AK/@61.108505,-149.4491109,9z/data=!3m1!4b1!4m6!3m5!1s0xb72cbdc0f9b709:0x2c891089dd836d03!8m2!3d61.108505!4d-149.4491109!16s%2Fg%2F11khw1m8tb?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.108505,-149.4491109,[],
"Lawn Aeration Services, LLC",+1 907-982-9113,,WordPress,,aklawnaeration.com,5.0,9,Lawn care service,Landscaping,2026-05-28T15:53:32.800847,,,Closed · Opens 8 AM,,"https://www.google.com/maps/place/Lawn+Aeration+Services,+LLC/@61.5906055,-149.3181305,11z/data=!3m1!4b1!4m6!3m5!1s0x2acdda6f309fc21f:0x178401bcbed968d9!8m2!3d61.5906055!4d-149.3181305!16s%2Fg%2F11ycxx6jkq?entry=ttu&g_ep=EgoyMDI2MDUyNS4wIKXMDSoASAFQAw%3D%3D",61.5906055,-149.3181305,[],
